sample,trigger_mV,x_position_mV,y_position_mV,intensity_mV
0,0.0,0.0,0.0,-78.74015748031496
1,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0
6,79.04773622047244,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0
8,79.04773622047244,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,-78.74015748031496
12,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,-78.74015748031496
15,0.0,0.0,0.0,0.0
16,0.0,-78.43257874015748,0.0,0.0
17,0.0,0.0,0.0,0.0
18,0.0,-78.43257874015748,0.0,0.0
19,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0
21,79.04773622047244,0.0,0.0,0.0
22,0.0,-78.43257874015748,0.0,-78.74015748031496
23,0.0,0.0,0.0,0.0
24,553.3341535433071,0.0,0.0,-78.74015748031496
25,948.8804133858267,0.0,0.0,0.0
26,1265.3789370078741,0.0,0.0,0.0
27,1898.068405511811,0.0,0.0,157.7878937007874
28,1660.6176181102362,0.0,0.0,394.62352362204723
29,2214.259350393701,0.0,0.0,631.7667322834645
30,2926.3041338582675,-78.43257874015748,0.0,710.5068897637796
31,3163.447342519685,0.0,0.0,552.7189960629921
32,3796.136811023622,0.0,0.0,236.83562992125985
33,4112.635334645669,0.0,0.0,0.0
34,4587.229330708661,0.0,0.0,-394.62352362204723
35,5219.918799212598,0.0,0.0,-710.5068897637796
36,5694.51279527559,0.0,0.0,-868.6023622047244
37,5931.656003937008,0.0,0.0,-710.5068897637796
38,6327.202263779527,0.0,0.0,-473.6712598425197
39,6485.297736220473,0.0,0.0,-315.88336614173227
40,6722.44094488189,0.0,0.0,-157.7878937007874
41,7038.939468503937,0.0,0.0,-157.7878937007874
42,6880.843996062992,0.0,0.0,-236.83562992125985
43,6959.891732283465,0.0,0.0,-236.83562992125985
44,6959.891732283465,0.0,0.0,-236.83562992125985
45,6959.891732283465,0.0,0.0,-157.7878937007874
46,6880.843996062992,0.0,0.0,-236.83562992125985
47,6722.44094488189,0.0,0.0,-157.7878937007874
48,6485.297736220473,0.0,0.0,-78.74015748031496
49,6248.154527559055,0.0,0.0,0.0
