sample,trigger_mV,x_position_mV,y_position_mV,intensity_mV
0,0.0,0.0,0.0,0.0
1,79.04773622047244,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,78.74015748031496
5,79.04773622047244,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0
9,0.0,-78.43257874015748,0.0,0.0
10,0.0,0.0,0.0,78.74015748031496
11,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,78.74015748031496
13,0.0,-78.43257874015748,0.0,0.0
14,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0
16,79.04773622047244,0.0,0.0,78.74015748031496
17,0.0,0.0,0.0,0.0
18,79.04773622047244,0.0,0.0,0.0
19,79.04773622047244,-78.43257874015748,0.0,0.0
20,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0
23,316.1909448818898,0.0,0.0,0.0
24,869.8326771653543,0.0,0.0,0.0
25,1106.9758858267717,0.0,0.0,-78.74015748031496
26,1739.9729330708662,0.0,0.0,0.0
27,1581.5698818897638,0.0,0.0,0.0
28,1977.1161417322835,0.0,0.0,0.0
29,2767.9010826771655,0.0,0.0,0.0
30,3084.399606299213,0.0,0.0,0.0
31,3875.1845472440946,0.0,0.0,0.0
32,4191.683070866142,0.0,0.0,0.0
33,4666.277066929134,0.0,0.0,0.0
34,5298.966535433071,0.0,0.0,78.74015748031496
35,5694.51279527559,0.0,0.0,0.0
36,5931.656003937008,0.0,0.0,0.0
37,6248.154527559055,0.0,0.0,0.0
38,6406.25,0.0,0.0,0.0
39,6564.345472440945,0.0,0.0,0.0
40,6880.843996062992,0.0,0.0,78.74015748031496
41,6880.843996062992,0.0,0.0,0.0
42,7117.98720472441,0.0,0.0,0.0
43,7117.98720472441,0.0,0.0,0.0
44,6880.843996062992,0.0,0.0,0.0
45,6880.843996062992,0.0,0.0,0.0
46,6564.345472440945,0.0,0.0,0.0
47,6485.297736220473,0.0,0.0,-78.74015748031496
48,6248.154527559055,0.0,0.0,0.0
49,5931.656003937008,0.0,0.0,0.0
