sample,trigger_mV,x_position_mV,y_position_mV,intensity_mV
0,79.04773622047244,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0
2,0.0,78.43257874015748,0.0,0.0
3,79.04773622047244,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0
5,79.04773622047244,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0
11,79.04773622047244,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0
14,79.04773622047244,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0
16,79.04773622047244,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,78.74015748031496
19,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0
23,474.28641732283467,0.0,0.0,0.0
24,869.8326771653543,0.0,0.0,0.0
25,1186.3312007874015,-78.43257874015748,0.0,0.0
26,1819.0206692913387,0.0,0.0,0.0
27,1581.5698818897638,0.0,0.0,-78.74015748031496
28,2056.1638779527557,0.0,0.0,0.0
29,2767.9010826771655,0.0,0.0,0.0
30,3163.447342519685,0.0,0.0,0.0
31,3875.1845472440946,0.0,0.0,0.0
32,4270.730807086614,0.0,0.0,0.0
33,4745.324803149606,0.0,0.0,0.0
34,5378.014271653543,0.0,0.0,0.0
35,5773.560531496063,0.0,0.0,-78.74015748031496
36,6010.703740157481,0.0,0.0,78.74015748031496
37,6327.202263779527,0.0,0.0,0.0
38,6406.25,0.0,0.0,0.0
39,6643.393208661418,0.0,0.0,0.0
40,6959.891732283465,0.0,0.0,0.0
41,6959.891732283465,0.0,0.0,0.0
42,7117.98720472441,0.0,0.0,0.0
43,7038.939468503937,0.0,0.0,-78.74015748031496
44,6880.843996062992,0.0,0.0,78.74015748031496
45,6801.796259842519,0.0,0.0,0.0
46,6643.393208661418,0.0,0.0,0.0
47,6485.297736220473,0.0,0.0,0.0
48,6168.799212598426,0.0,0.0,78.74015748031496
49,5852.608267716535,0.0,0.0,0.0
